id,categoria,nombre_norma,articulo,enunciado,importacion_fichero_id,pagina_origen
3880,CON_REFERENCIA_ESTRUCTURAL,39/2015,Artículo 43 de Titulo 3,"Según el art. 43 Ley 39/2015, cuando la notificación por medios electrónicos sea de carácter obligatorio, o haya sido expresamente elegida por el interesado, se entenderá rechazada cuando hayan transcurrido: (auxiliar administrativo Puzol)",23,35
3881,CON_REFERENCIA_ESTRUCTURAL,39/2015,Artículo 67 de Título 4,"En los procedimientos de responsabilidad patrimonial iniciados por un interesado, de acuerdo con lo contenido en la Ley 39/2015, el plazo de prescripción del derecho a reclamar es de: (Cuerpo AVO AGE 2017)",23,36
3882,CON_REFERENCIA_ESTRUCTURAL,Procedimiento,Artículo 22 de Título 2,Cuando se soliciten informes preceptivos a un órgano de la misma o distinta Administración:,23,38
3883,CON_REFERENCIA_ESTRUCTURAL,Ley 39/2015 Procedimiento,Artículo 121 de Título 5,"Si un recurso de alzada se hubiera interpuesto ante el órgano que dictó el acto impugnado, éste deberá remitirlo al competente en el plazo de:",23,39
3884,ARTICULO_SIMPLE,Ley 39/2015,Artículo 18,"El artículo 18.3 de la Ley 39/2015, de 1 de octubre, de Procedimiento Administrativo Común de las Administraciones Públicas, afirma que cuando las inspecciones requieran la entrada en el domicilio del afectado o en los restantes lugares que requieran autorización del titular, se estará a lo dispuesto en el: (Auxiliar Administrativo Ayuntamiento Vall D’Uixó 2019)",23,40
3885,CON_REFERENCIA_ESTRUCTURAL,Ley 39/2015 Procedimiento,Artículo 100 de Título 4,Cual de los siguientes medios de ejecución forzosa no se contempla en la Ley de Procedimiento Administrativo:,23,41
3886,CON_REFERENCIA_ESTRUCTURAL,Ley 40/2015 RJSP,Artículo 10 de Título Preliminar,"A tenor de lo establecido en el artículo 10 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, que regula la avocación de competencias, indique cuál de las siguientes afirmaciones es la correcta:",23,42
3887,NUMERO_SIMPLE,RJSP (TP),23,"La abstención y los motivos de abstención viene regulados en la Ley 40/2015, en el artículo:",23,43
3888,CON_REFERENCIA_ESTRUCTURAL,Ley 40/2015 RJSP,Artículo 16 de Título Preliminar,"De conformidad con lo regulado en la Ley 40/2015, RJSP, los órganos colegiados de las distintas Administraciones Públicas, tendrán un Secretario que podrá ser: (auxiliar administrativo Puzol)",23,45
3890,CON_REFERENCIA_ESTRUCTURAL,Ley 40/2015 RJSP (TP),Artículo 24 de Título Preliminar,Si el recusado niega la causa de recusación:,23,47
3891,CON_REFERENCIA_ESTRUCTURAL,Ley 38/2003 Subvenciones,Artículo 34 de Título 1,¿Cuál de las siguientes aseveraciones no es verdadera?:,23,48
3892,CON_REFERENCIA_ESTRUCTURAL,Ley 1/2015 Hacienda GVA,Artículo 171 de Título 10,"En virtud de la Ley 1/2015, de 6 de febrero, de hacienda pública, sector público instrumental y subvenciones, señale la opción correcta:",23,50
3893,CON_REFERENCIA_ESTRUCTURAL,Ley 1/2015 Hacienda GVA,Artículo 172 de Título 10,"Según la Ley 1/2015, de 6 de febrero, de la Generalitat, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones, el procedimiento de reintegro de subvenciones seguirá las disposiciones generales sobre procedimiento administrativo común, con las siguientes especialidades:",23,51
3894,CON_REFERENCIA_ESTRUCTURAL,Ley 1/2015 Hacienda GVA,Artículo 168 de Título 10,"De conformidad con lo establecido en la normativa en materia de subvenciones (Ley 38/2003 y Título X de la Ley 1/2015), y en relación con el procedimiento para la concesión directa de ayudas, indicar cual de las siguientes respuestas es correcta:",23,52
3895,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,Artículo 103 de Libro 1,"Un contrato declarado secreto o reservado, con una duración de 9 años y un valor estimado de más de 6.000.000€, ¿se podrá someter el precio del contrato a revisión?",23,53
3896,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,Artículo 102 de Libro 1,"De acuerdo con lo que establece la Ley de Contratos, indicar la respuesta correcta, en relación con el precio de los contratos",23,54
3897,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,Artículo 120 de Libro 2,¿Cuál de las siguientes circunstancias no justifica la contratación de emergencia por parte del secretario de estado de Seguridad del Ministerio del Interior?,23,55
3898,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,Artículo 65 de Libro 1,Podrán contratar con el sector público:,23,56
3900,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,Artículo 25 de Título Preliminar,Los contratos de servicios que tengan por objeto la creación e interpretación artística tienen naturaleza: (Bolsa TAG Ayuntamiento de Mutxamel 2018),23,58
3901,ARTICULO_SIMPLE,Ley 9/2017 Contratos,Artículo 116,"En materia de contratación pública, el expediente de contratación se inicia siempre de oficio mediante acto motivado",23,59
3902,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,Artículo 120 de Libro 2,"Según la Ley 9/2017, de 8 de noviembre, de Contratos del Sector Público, en los expedientes de tramitación de emergencia, si el contrato ha sido celebrado por la Administración General del Estado, sus Organismos Autónomos, Entidades Gestoras y Servicios Comunes de la Seguridad Social o demás entidades públicas estatales, se dará cuenta de dichos acuerdos al Consejo de Ministros en el plazo máximo de:",23,60
3903,CON_REFERENCIA_ESTRUCTURAL,54/2025 de Simplificación,Artículo 6 de Título 1,"¿Quiénes son los responsables de las actuaciones de simplificación y digitalización conforme el Decreto 54/2025, de 15 de abril, del Consell, de simplificación administrativa y transformación digital?",23,61
3905,CON_REFERENCIA_ESTRUCTURAL,Decreto 54/2025 de Simplificación,Artículo 1 de Título 1,"¿Cuál es el objeto principal del Decreto 54/2025, de 15 de abril, del Consell, de simplificación administrativa y transformación digital?",23,63
3906,CON_REFERENCIA_ESTRUCTURAL,3/2018 Protección Datos,Artículo 70 de Título 9,"Señale el enunciado incorrecto. De acuerdo con la Ley Orgánica 3/2018, de 5 de diciembre, de Protección de Datos Personales y garantía de los derechos digitales, están sujetos al régimen sancionador establecido en el Reglamento (UE) 2016/679 y en la presente ley orgánica:",23,64
3907,CON_REFERENCIA_ESTRUCTURAL,30/2025 Atención Ciudadanía,Artículo 10 de Título 1,Una persona realiza una consulta compleja sobre el cálculo de compatibilidad entre dos tipos de subvenciones técnicas. Esta consulta no puede ser resuelta mediante la información contenida en el SIAC. Esta información se considerará:,23,66
3908,CON_REFERENCIA_ESTRUCTURAL,Decreto 30/2025,Artículo 5 de Título 1,"Conforme el tenor literal del artículo 5 del Decreto 30/2025, ¿cuál de las siguientes conductas deben observar las ciudadanas y los ciudadanos en su relación con el sistema de atención?:",23,67
3909,CON_REFERENCIA_ESTRUCTURAL,5/2015 EBEP,Artículo 2 de Título 1,El Texto Refundido de la Ley del Estatuto Básico del Empleado Público se aplica al personal funcionario y en lo que proceda al personal laboral al servicio de las siguientes Administraciones Públicas:,23,69
3910,CON_REFERENCIA_ESTRUCTURAL,Ley 4/2021 Función Pública Valenciana,Artículo 19 de Título 3,"La selección del personal laboral fijo y temporal se hará de acuerdo con los sistemas previstos en la presente ley, respetando en todo caso los principios constitucionales de:",23,70
3911,CON_REFERENCIA_ESTRUCTURAL,Ley 4/2021 Función Pública Valenciana,Artículo 55 de Título 4,De acuerdo con la Ley 4/2021 de Función Pública Valenciana. La aprobación de la oferta de empleo público deberá acompañarse de un informe,23,71
3912,CON_REFERENCIA_ESTRUCTURAL,4/2021 Función Pública Valenciana,Artículo 9 de Título 2,¿Qué funciones tiene el Consell Interdepartamental de Retribucions (CIR)?,23,72
3914,CON_REFERENCIA_ESTRUCTURAL,Ley 4/2021 Función Pública Valenciana,Artículo 69 de Título 5,"Indique la respuesta correcta conforme la ley 4/2021, de 16 de abril, de la Función Pública Valenciana. Indique cual no es una causa de pérdida de condición de personal funcionario de carrera.",23,74
3915,CON_REFERENCIA_ESTRUCTURAL,Ley 4/2021 Función Pública Valenciana,Artículo 181 de Título 10,La competencia para la resolución de los procedimientos disciplinarios corresponde a:,23,75
3917,CON_REFERENCIA_ESTRUCTURAL,Ley 4/2021 Función Pública Valenciana,Artículo 168 de Título 6,Señala la respuesta incorrecta:,23,77
3920,CON_REFERENCIA_ESTRUCTURAL,42/2019 Condiciones Trabajo,Articulo 1 de Capítulo 1,"¿El decreto 42/2019 de 22 de marzo del Consell, de regulación de las condiciones de trabajo del personal funcionario de la Administración de la Generalitat, se aplica directamente a Juan Pérez, profesor asociado de la Universidad de Valencia?",23,80
3921,CON_REFERENCIA_ESTRUCTURAL,Ley 53/1984,Artículo 11 de Capítulo 4,"De acuerdo con lo dispuesto en el artículo 1.3, de la Ley 53/1984, el personal comprendido en su ámbito de aplicación:",23,82
3923,CON_REFERENCIA_ESTRUCTURAL,Ley 1/2015 Hacienda GVA,Artículo 47 de Título 2,"En marzo de 2022, en la Agencia Valenciana De Fomento Y Garantía Agraria (AVFGA), un organismo autónomo, surgió la necesidad de concesión de un crédito extraordinario equivalente al 3% de los créditos consignados en sus presupuestos. Posteriormente, en octubre de 2022, surgió de nuevo esta necesidad de concesión de un crédito extraordinario por importe del 4% de los créditos consignados en sus presupuestos. Según lo establecido en la Ley 1/2015, de 6 de febrero, de Hacienda Pública, Sector Público Instrumental y Subvenciones, ¿quién será competente para autorizar ese segundo crédito extraordinario?",23,84
3924,CON_REFERENCIA_ESTRUCTURAL,Ley 1/2015,Artículo 31 de Título 2,"Señale cuál de los siguientes enunciados es correcto, de acuerdo con la Ley 1/2015, de 6 de febrero, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones. Los Presupuestos de la Generalitat determinarán:",23,85
3925,NUMERO_SIMPLE,"Ley 1/2015, de 6 de febrero, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones",49,"Durante el ejercicio presupuestario de 2025, la Conselleria de Medio Ambiente, Infraestructuras y Territorio detecta un incremento de la carga de trabajo en el Servicio de Ordenación del Territorio y Paisaje, derivado de la tramitación urgente de nuevos planes de acción territorial e informes ambientales estratégicos exigidos por normativa europea. Para atender estas necesidades, es necesario contratar personal técnico temporal para reforzar los créditos del programa 442E00 “Ordenación del Territorio y Paisaje”, Capítulo I (Gastos de personal) por un importe de 150.000 euros. Como fuente de financiación, se propone minoración de crédito dentro del programa 432A00 “Urbanismo”, también del Capítulo 1, puesto que en este programa se han producido varias vacantes de personal que no se cubrirían en el ejercicio 2025, generando remanentes de crédito disponibles. De acuerdo con el artículo 49 de la Ley 1/2015, de 6 de febrero, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones, y el artículo 27 j) de la Ley 6/2025, de 30 de mayo, de presupuestos de la Generalitat para el ejercicio 2025, determine qué modalidad de modificación presupuestaria corresponde tramitar y qué órgano es competente para su autorización.",23,86
3926,CON_REFERENCIA_ESTRUCTURAL,Ley 1/2015 Hacienda GVA,Artículo 44 de Título 2,"Señale cuál de los siguientes enunciados es correcto, de conformidad con lo que dispone la Ley 1/2015, de 6 de febrero:",23,87
3927,ARTICULO_SIMPLE,Ley 1/2015,artículo 26,"En virtud del artículo 26 de la Ley 1/2015, en el ámbito de la Administración de la Generalitat y de su sector público instrumental, con carácter previo a la aprobación de disposiciones legales y reglamentarias la conselleria con competencias en materia de hacienda debe emitir un informe, de carácter preceptivo y vinculante. Señale sobre qué versará dicho informe:",23,89
3928,NUMERO_SIMPLE,77/2019 Procedimiento Gestión,34,Señala la aseveración correcta:,23,90
3929,CON_REFERENCIA_ESTRUCTURAL,2/1982 del Tribunal de Cuentas,Artículo 15 de Título 1,"Respecto a la Ley Orgánica 2/1982, de 12 de mayo, del Tribunal de Cuentas, señale la alternativa incorrecta:",23,91
3930,CON_REFERENCIA_ESTRUCTURAL,Reglamento Corts,Artículo 133 de Título 5,¿Cuál de las siguientes aseveraciones es verdadera?,23,92
3932,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 1 de Título Preliminar,La Constitución de 1978 califica el Estado Español como (auxiliar administrativo Puzol),24,2
3933,ARTICULO_SIMPLE,Constitución Española de 1978,Artículo 154,¿Qué artículo de la Constitución Española contempla la figura de la Delegación de Gobierno en las Comunidades Autónomas?: (Aux.Adtivo.Ayto Sta Brígida 2009),24,3
3934,ARTICULO_SIMPLE,Constitución Española de 1978,Artículo 116,¿Cuál de las siguientes afirmaciones es correcta en relación con el artículo 116 de la Constitución?,24,4
3935,ARTICULO_SIMPLE,Constitución Española de 1978,Artículo 137,"¿Cómo se organiza territorialmente el Estado, según el artículo 137 de la Constitución Española?",24,5
3936,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 141 de Título 8,"De acuerdo con la Constitución, el gobierno y administración autónoma de las provincias está encomendado a:",24,6
3938,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 53 de Título 1,¿Qué valor jurídico se otorga a los principios rectores de la política social y económica contenidos en los artículos 39 a 52 de la CE?,24,8
3939,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 59 de Título 2,¿Cuál de las siguientes aseveraciones es verdadera?:,24,9
3940,CON_REFERENCIA_ESTRUCTURAL,Comunidad Valenciana,Artículo 38 de Título 3,"Según el Estatut d'Autonomia de la Comunitat Valenciana, ¿cuál de las siguientes instituciones tiene como función la defensa de los derechos y libertades reconocidos en la Constitución y el propio Estatut?: (Subalterno. Gen Valenciana 2010)",24,10
3941,CON_REFERENCIA_ESTRUCTURAL,Estatuto Autonomía Comunidad Valenciana,Artículo 16 de Título 2,Señale la respuesta incorrecta:,24,11
3942,CON_REFERENCIA_ESTRUCTURAL,Estatuto Autonomía Comunidad Valenciana,Artículo 25 de Título 3,El Estatuto de Autonomía de la Comunidad Valenciana establece en su artículo 25 que Les Corts se reunirán en sesiones ordinarias y extraordinarias. Los períodos ordinarios serán:,24,12
3943,CON_REFERENCIA_ESTRUCTURAL,Estatuto Autonomía Comunidad Valenciana,Artículo 40 de Título 3,Las Instituciones Consultivas y normativas de la Generalitat son: (Aux.Adtivo.Ayto Torrent 2006),24,13
3944,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 23 de Título 2,"Respecto del funcionamiento del Consell, la Ley 5/1983, de 30 de diciembre, del Consell, establece que:",24,14
3945,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 65 de Título 4,"Señale la respuesta correcta de acuerdo con el Título IV: De la Administración Pública de la Generalitat, de la Ley 5/1983, de 30 de diciembre:",24,15
3946,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 66 de Título 4,La organización de las Consellerias se estructura en tres niveles: (Educación Especial. Grupo C Gen Valenciana 2008),24,16
3947,CON_REFERENCIA_ESTRUCTURAL,5/1983 del Consell,Artículo 6 de Título 1,"El cargo de President de la Generalitat es incompatible con el ejercicio de cualquier otra función pública que no derive del ejercicio de su cargo, excepto la de Diputado de Les Corts:",24,17
3948,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 69 de Título 4,"Señale la respuesta correcta. Según la Ley 5/1983, de 30 de diciembre, del Consell, los Subsecretarios tienen competencia:",24,18
3949,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 15 de Título 2,¿Cuál de las siguientes aseveraciones es verdadera?:,24,19
3950,CON_REFERENCIA_ESTRUCTURAL,Tratado de la UE,Artículo 7 de Título 1,Señale la afirmación correcta:,24,20
3951,NUMERO_SIMPLE,Parte 6 de Tratado de Funcionamiento de la UE,289,Los actos jurídicos vinculantes adoptados por la Unión Europea son:,24,21
3953,CON_REFERENCIA_ESTRUCTURAL,3/2007 Igualdad,Artículo 10 de Título 1,"Según el artículo 10 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, los actos y las cláusulas de los negocios jurídicos que constituyan o causen discriminación por razón de sexo se consideran: (Oficial Estabilización C2)",24,23
3954,ARTICULO_SIMPLE,Ley 9/2003 Igualdad CV,Artículo 42,"De acuerdo con el literal del artículo 42 de la Ley 9/2003, de 2 de abril, para la igualdad entre mujeres y hombres, la Generalitat velará, de manera específica, por: (Oficial Estabilización C2)",24,25
3955,ARTICULO_SIMPLE,1/2004 Violencia Género,Artículo 27,"Cuando las víctimas de violencia de género careciesen de rentas mensuales superiores al 75% del salario mínimo interprofesional, recibirán una ayuda de pago único equivalente:",24,26
3956,ARTICULO_SIMPLE,Ley 19/2013,Artículo 14,"Cuál de los siguientes límites al derecho de acceso a la información pública no está incluido en el artículo 14.1 de la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno:",24,27
3957,CON_REFERENCIA_ESTRUCTURAL,Ley 19/2013 Transparencia,Artículo 15 de Título 1,Cuando la información solicitada no contuviera datos especialmente protegidos:,24,28
3958,CON_REFERENCIA_ESTRUCTURAL,Ley 1/2022 Transparencia CV,Artículo 34 de Título 1,Las resoluciones dictadas en relación a las solicitudes de acceso a la información pública:,24,29
3959,CON_REFERENCIA_ESTRUCTURAL,Ley 1/2022 Transparencia CV,Artículo 57 de Título 4,"Según el artículo 57 de la Ley 1/2022, de 13 de abril, de la Generalitat, de Transparencia y Buen Gobierno de la Comunitat Valenciana, el Consell debe elaborar y aprobar el plan de gobierno de la legislatura durante:",24,30
3960,ARTICULO_SIMPLE,Ley 39/2015,Artículo 95,De conformidad con el art. 95 de la Ley 39/2015:,24,31
3961,CON_REFERENCIA_ESTRUCTURAL,Ley 39/2015,Artículo 81 de Título 4,¿De quién será preceptivo su informe en el caso de reclamaciones en materia de responsabilidad patrimonial del Estado por el funcionamiento anormal de la Administración de Justicia?,24,32
3962,CON_REFERENCIA_ESTRUCTURAL,39/2015,Artículo 91 de Título 4,"Indique conforme la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, la respuesta correcta. Respecto a los procedimientos en materia de responsabilidad patrimonial:",24,33
3963,NUMERO_SIMPLE,39/2015,82,"En virtud del art. 82 de la LPAC, se podrá prescindir del trámite de audiencia: (TAG Ayuntamiento de Leganés 2020)",24,34
3964,CON_REFERENCIA_ESTRUCTURAL,39/2015,Artículo 101 de Título 4,Señale la respuesta incorrecta:,24,35
3965,ARTICULO_SIMPLE,Ley 39/2015,Artículo 50,"Indique la respuesta CORRECTA. Según indica el artículo 50 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, en relación a la conversión de actos viciados:",24,36
3966,ARTICULO_SIMPLE,Ley 39/2015,Artículo 77,"Indique la respuesta correcta conforme la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas.",24,37
3967,CON_REFERENCIA_ESTRUCTURAL,39/2015,Artículo 82 de Título 4,El plazo del trámite de audiencia de los interesados en un procedimiento administrativo es de:,24,38
3968,CON_REFERENCIA_ESTRUCTURAL,39/2015 Procedimiento,87 de Título 4,"Antes de dictar resolución, el órgano competente para resolver podrá decidir, mediante acuerdo motivado, la realización de las actuaciones complementarias indispensables para resolver el procedimiento, que, de acuerdo con lo establecido en el artículo 87 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, deberán practicarse:",24,39
3969,CON_REFERENCIA_ESTRUCTURAL,Ley 39/2015 Procedimiento,Artículo 65 de Título 4,"Durante el trámite especial de inicio de oficio del procedimiento de responsabilidad patrimonial, ¿qué actuación no viene prevista en el art. 65.2 lpacap?",24,40
3970,ARTICULO_CON_APARTADO,39/2015,artículo 37.1,"De conformidad con lo dispuesto en el artículo 37.1 de la Ley 39/2015, de 1 de octubre, del procedimiento administrativo común de las administraciones públicas: (Oficial Estabilización C2)",24,41
3971,CON_REFERENCIA_ESTRUCTURAL,Ley 40/2015 RJSP (TP),Artículo 24 de Título Preliminar,¿Cuál de las siguientes afirmaciones no se corresponde literalmente con el art. 24 de la Ley 40/21015?,24,42
3972,ARTICULO_SIMPLE,Ley 40/2015 RJSP (TP),Artículo 23,"De conformidad con lo dispuesto en el art. 23.2 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, cuál de los siguientes no es motivo de abstención en el procedimiento: (Auxiliar administrativo Requena)",24,43
3973,ARTICULO_SIMPLE,40/2015 RJSP (TP),Artículo 12,"La delegación de firma de los titulares de los órganos administrativos, conforme señala el art. 12 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público:",24,44
3974,CON_REFERENCIA_ESTRUCTURAL,Ley 40/2015 RJSP (TP),Artículo 5 de Título Preliminar,"De acuerdo con lo establecido en el artículo 5 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público:",24,45
3975,ARTICULO_SIMPLE,Ley 40/2015 RJSP (TP),Artículo 23,"Según lo previsto en la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, es motivo de abstención:",24,46
3976,CON_REFERENCIA_ESTRUCTURAL,40/2015 RJSP,Artículo 9 de Título Preliminar,"Señala la respuesta correcta. Según el artículo 9 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público:",24,47
3977,ARTICULO_SIMPLE,Ley 40/2015 RJSP,Artículo 17,"Conforme a lo dispuesto en el artículo 17 . 6 de la Ley 40 / 2015, de 1 de octubre, de Régimen Jurídico del Sector Público, los miembros de un órgano colegiado que voten en contra de un acuerdo o se abstengan:",24,48
3978,CON_REFERENCIA_ESTRUCTURAL,38/2003 Subvenciones,Artículo 14 de Título Preliminar,¿Cuál de las siguientes aseveraciones es verdadera?:,24,49
3979,CON_REFERENCIA_ESTRUCTURAL,38/2003 Subvenciones,Artículo 29 de Título 1,¿Cuál de las siguientes aseveraciones no es verdadera?:,24,50
3980,ARTICULO_SIMPLE,Ley 1/2015,Artículo 159,"De acuerdo con lo establecido en el Título X de la Ley 1/2015, de 6 de febrero, de Hacienda Pública, Sector Público Instrumental y Subvenciones, señale la alternativa correcta:",24,51
3981,CON_REFERENCIA_ESTRUCTURAL,Ley 1/2015 Hacienda GVA,Artículo 175 de Título 10,"De acuerdo con lo establecido en el Título X de la Ley 1/2015, de 6 de febrero, de Hacienda Pública, Sector Público Instrumental y Subvenciones, señale la alternativa correcta, respecto a la graduación de las sanciones:",24,52
3982,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,Artículo 61 de Libro 1,"Según la Ley 9/2017, de 8 de noviembre, de Contratos del Sector Público, la representación de las entidades del sector público en materia contractual corresponde a:",24,53
3983,CON_REFERENCIA_ESTRUCTURAL,9/2017 Contratos,Artículo 24 de Título Preliminar,¿Cuál de los siguientes contratos no está sujeto a regulación armonizada?,24,54
3984,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,Artículo 12 de Título Preliminar,¿Cuál de los siguientes tipos de contratos no son contratos administrativos según la de Ley de Contratos del Sector Público?: (Bolsa Auxiliar advo. Ayuntamiento de Vinaroz 2020),24,55
3985,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,Artículo 39 de Libro 1,"Señale cuál de los siguientes enunciados es correcto, de acuerdo con la Ley 9/2017, de 8 de noviembre, de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014:",24,56
3986,ARTICULO_SIMPLE,9/2017 Contratos,Artículo 63,La publicación en el perfil del contratante de la información relativa a este contrato:,24,57
3987,ARTICULO_SIMPLE,9/2017 Contratos,Artículo 14,"Según el artículo 14 de la Ley 9/2017, de 8 de noviembre, de Contratos del Sector Público, la concesión de obras es un contrato que tiene por objeto la realización por el concesionario de algunas de las prestaciones a que se refiere el contrato de obras: (Señale la respuesta correcta)",24,59
3988,CON_REFERENCIA_ESTRUCTURAL,Contratos,Artículo 16 de Título Preliminar,"Se quiere celebrar un contrato cuyo objeto es la fabricación de un objeto que va a ser elaborado con arreglo a características peculiares que ha fijado la entidad contratante. Para ello, la entidad contratante va a aportar, en su totalidad, los materiales necesarios para su elaboración. ¿Qué tipo de contrato es?",24,60
3989,CON_REFERENCIA_ESTRUCTURAL,Decreto 54/2025 de Simplificación,Artículo 8 de Título 2,¿Cuál de las siguientes afirmaciones se ajusta al tenor literal de lo establecido en el Decreto 54/2025 de simplificación administrativa y transformación digital respecto a puntos de acceso electrónico de la Generalitat?,24,61
3990,CON_REFERENCIA_ESTRUCTURAL,54/2025 de Simplificación,Artículo 16 de Título 2,¿Cuál de las siguientes afirmaciones se ajusta al tenor literal de lo establecido en el artículo 16 del Decreto 54/2025 de simplificación administrativa y transformación digital?:,24,62
3992,CON_REFERENCIA_ESTRUCTURAL,3/2018,Artículo 13 de Título 3,"Según el artículo 13 de la Ley Orgánica 3/2018, de 5 de diciembre, de Protección de Datos Personales:",24,65
3993,NUMERO_SIMPLE,3/2018 Protección Datos,33,Señale el enunciado correcto. De acuerdo con el Reglamento 2016/679 (UE) del Parlamento Europeo y del Consejo (Reglamento general de protección de datos):,24,66
3994,CON_REFERENCIA_ESTRUCTURAL,Decreto 30/2025,Artículo 2 de Título 1,"En virtud del artículo 2 del Decreto 30/2025, indique cuál de las siguientes entidades no queda incluida en su ámbito de aplicación:",24,67
3995,CON_REFERENCIA_ESTRUCTURAL,Decreto 30/2025 Atención Ciudadanía,Artículo 42 de Título 1,"¿Cuál de las siguientes aseveraciones es verdadera, de acuerdo con lo dispuesto en el Decreto 30/2025, sobre la gestión de la calidad del sistema de atención a la ciudadanía?",24,68
3996,CON_REFERENCIA_ESTRUCTURAL,30/2025,Artículo 13 de Título 1,"¿Cuál de las siguientes afirmaciones es incorrecta en relación con las funciones que tiene el órgano competente en materia de atención a la ciudadanía respecto al SIAC, según el artículo 13 del Decreto 30/2025?:",24,69
3997,CON_REFERENCIA_ESTRUCTURAL,Ley 4/2021 Función Pública Valenciana,Artículo 2 de Título 1,"Con la finalidad de satisfacer los intereses generales, la Generalitat tiene atribuida la ____________ que la faculta, de acuerdo con el ordenamiento jurídico, para estructurar, establecer el régimen jurídico y dirigir y fijar los objetivos de la función pública valenciana.",24,71
3999,CON_REFERENCIA_ESTRUCTURAL,Ley 4/2021 Función Pública Valenciana,Artículo 1 de Título 1,"¿Cuál de las siguientes afirmaciones es correcta, de acuerdo con la Ley 4/2021 Función Pública Valenciana?",24,73
4000,CON_REFERENCIA_ESTRUCTURAL,4/2021 Función Pública Valenciana,Artículo 116 de Título 7,"Señala la respuesta CORRECTA, atendiendo a lo establecido en la Ley 4/2021, de 16 de abril, de la Función Pública Valenciana:",24,74
4001,CON_REFERENCIA_ESTRUCTURAL,Ley 4/2021 Función Pública Valenciana,Artículo 141 de Título 9,Un funcionario es designado como personal eventual. ¿En qué situación administrativa quedaría?,24,75
4002,CON_REFERENCIA_ESTRUCTURAL,Ley 4/2021 Función Pública Valenciana,Artículo 80 de Título 6,"De acuerdo con la normativa aplicable en materia de función pública valenciana, además de los días por asuntos particulares que se establezcan, el personal funcionario, al cumplir el sexto trienio, tendrá derecho al disfrute de:",24,76
4003,CON_REFERENCIA_ESTRUCTURAL,Ley 4/2021 Función Pública Valenciana,Artículo 132 de Título 8,La promoción profesional del personal funcionario de carrera se llevará a cabo mediante la aplicación aislada o simultánea de alguna o algunas de las siguientes modalidades:,24,77
4004,NUMERO_SIMPLE,4/2021 Función Pública Valenciana,18,"El art. 18 de la Ley 4/2021, de 16 de abril, de la Generalitat, de la Función Pública Valenciana, establece que el cese del personal funcionario interino se producirá:",24,78
4005,CON_REFERENCIA_ESTRUCTURAL,42/2019 Condiciones Trabajo,Artículo 51 de Capítulo 5,"Señale la respuesta incorrecta, de conformidad con el Decreto 42/2019 de 22 de marzo del Consell:",24,79
